WORKORDER_BASE_ID,WORKORDER_LOT_ID,R1 Mill,R1 CR %,R1 Thick,R2 Mill,R2 CR %,R2 Thick,R3 Mill,R3 CR %,R3 Thick,R4 Mill,R4 CR %,R4 Thick,R5 Mill,R5 CR %,R5 Thick
0002492,1,M 14 MILL,76.9999,0.002300013800082801
0002494,1,M 14 MILL,76.9999,0.002300013800082801
000284BR,1,M 12 MILL GRP,78.5002,0.004299965600275198,M 12 MILL #2,76.7442,0.0009999920000639995,F FOIL MILL GRP,83.0001,0.00016999728003263965,F FOIL MILL GRP,41.1765,9.999840001919979e-05
000401,1,M 12 MILL GRP,83.871,0.01,M 12 MILL GRP,80.0,0.002,F FOIL MILL #1,81.0002,0.00037999696002431976
000432,1,F FOIL MILL GRP,87.5,0.00025,F FOIL MILL GRP,20.0,0.0002
0004331,1,M 14 MILL,54.5,0.0091000091000091,M 14 MILL,37.9113,0.005650073947602818
0007033,1,M 14 MILL,62.857,0.013000037142963267
0007471,1,M 12 MILL #2,83.3333,0.002
000841D2,1
000915,1,M 12 MILL GRP,80.0,0.002,F FOIL MILL GRP,80.0,0.0004,F FOIL MILL GRP,50.0,0.0002
000916,1,F FOIL MILL GRP,87.5,0.00025,F FOIL MILL GRP,20.0,0.0002
0009161,1,F FOIL MILL GRP,87.5,0.00025,F FOIL MILL GRP,20.0,0.0002
0009191,1,M 12 MILL GRP,83.871,0.01,M 12 MILL GRP,80.0,0.002,F FOIL MILL #1,81.0002,0.00037999696002431976
000927,1,M 12 MILL #2,80.0,0.002,F FOIL MILL GRP,87.5,0.00025,F FOIL MILL GRP,20.0,0.0002
0009292,1,M 12 MILL GRP,80.0,0.002,F FOIL MILL GRP,71.9998,0.0005600044800358403,F FOIL MILL GRP,28.5714,0.0004000032000256002
000930,1,F FOIL MILL GRP,50.0,0.0005,F FOIL MILL GRP,60.0,0.0002,F FOIL MILL GRP,50.0,0.0001
000960,1,M 14 MILL,58.4993,0.004150066401062417,M 14 MILL,27.7091,0.0030001202928232606
000974,1,M 12 MILL #2,76.0002,0.0023999808001535987,F FOIL MILL GRP,87.5,0.00029999760001919983,F FOIL MILL GRP,20.0,0.00023999808001535985
000983,1,F FOIL MILL GRP,87.5,0.00025,F FOIL MILL GRP,50.0,0.000125
001031,1
001037,2
001071,1,M Z-HIGH MILL,16.6667,0.05
001072,1,M Z-HIGH MILL,16.6667,0.05
001073,1,M Z-HIGH MILL,63.0642,0.022900199453350076
001074,1,M 12 MILL GRP,77.7778,0.0009999999999999998,F FOIL MILL GRP,81.0002,0.00018999848001215985,F FOIL MILL GRP,47.3684,9.999920000639993e-05
001166A,1,M 14 MILL,36.0,0.016
0100002,1,M 12 MILL GRP,51.1122,0.021999511121975065,M 12 MILL GRP,81.8182,0.003999911113086375
0100003,1,M 12 MILL GRP,48.3871,0.032
